"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorchSF","PoolArea","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","idxhasG","idxhasMV","idxhasFB1","idxhasFB2","idxhasB","idxhasSF","idxhasPool","idxhasLF","idxhasLQF","idxhasWD","idxhasOP","idxhasEP","idxhasSP"
235,60,"RL",-6.90775527898214,8.96839631857056,"Reg","Inside","Gilbert","Norm","1Fam","2Story",6,5,2002,2002,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","GLQ",6.43775324973512,"Unf",0,235,6.75693355203757,"GasA","Ex","Y","SBrkr",6.75693355203757,7.00306636787696,0,7.58070026242851,1,0,2,1,4,1,"Gd",8,2,"TA","BuiltIn",2002,"Fin",2,440,"TA","TA","Y",5.66296395235214,3.87122184402421,0,0,0,-6.90775527898214,5,2010,"Normal",12.2853458310436,1,0,1,0,1,1,0,0,0,1,1,0,0
236,160,"RM",3.04457005563729,7.42654966763522,"Reg","Inside","BrDale","Norm","TwnhsE","2Story",6,3,1971,1971,"Gable","HdBoard","HdBoard","BrkFace",6.40357585356258,"TA","TA","CBlock","TA","TA","No","ALQ",5.88053577969289,"Unf",0,125,6.1800187240438,"GasA","TA","Y","SBrkr",6.1800187240438,6.22257825219638,0,6.89467105260419,0,0,1,1,2,1,"TA",5,0,"None","Detchd",1971,"Unf",1,264,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,8,2008,"Normal",11.4019939154361,1,0,1,0,1,1,0,1,0,0,0,0,0
237,20,"RL",4.17440265439268,9.07943421611447,"Reg","FR2","CollgCr","Norm","1Fam","1Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",4.58497768270014,"Gd","TA","PConc","Gd","TA","Av","GLQ",3.17809549614658,"Unf",0,1390,7.25417855366985,"GasA","Ex","Y","SBrkr",7.25417855366985,-6.90775527898214,0,7.25417855366985,0,0,2,0,3,1,"Gd",6,0,"None","Attchd",2004,"RFn",2,494,"TA","TA","Y",4.88280949831525,4.6539698739217,0,0,0,-6.90775527898214,5,2010,"Normal",12.1308101664205,1,0,1,0,1,0,0,1,0,1,1,0,0
238,60,"RL",-6.90775527898214,9.1540875362119,"IR1","CulDSac","SawyerW","RRNe","1Fam","2Story",7,7,1993,2003,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","BLQ",5.99645457617812,"Unf",0,594,6.90374826160016,"GasA","Ex","Y","SBrkr",6.92165917034394,6.59304590400451,0,7.46393717786326,0,0,2,1,3,1,"Gd",7,0,"None","Attchd",1993,"RFn",2,457,"TA","TA","Y",5.91350570833732,4.2485095276616,0,0,0,-6.90775527898214,2,2010,"Normal",12.178187447182,1,0,1,0,1,1,0,0,0,1,1,0,0
239,20,"RL",4.53261024578362,9.39515889209424,"Reg","Inside","NridgHt","Norm","1Fam","1Story",8,5,2007,2007,"Hip","VinylSd","VinylSd","BrkFace",5.53733820401866,"Ex","TA","PConc","Ex","TA","No","Unf",-6.90775527898214,"Unf",0,1694,7.4348484655306,"GasA","Ex","Y","SBrkr",7.4348484655306,-6.90775527898214,0,7.4348484655306,0,0,2,0,3,1,"Gd",7,0,"None","Attchd",2007,"Fin",3,818,"TA","TA","Y",5.1239699317665,5.42935001490974,0,0,0,-6.90775527898214,12,2007,"Partial",12.669806664907,1,0,0,0,1,0,0,1,0,1,1,0,0
240,50,"RL",3.95126294916575,9.07577999298387,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",6,4,1945,1950,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","CBlock","TA","Fa","No","LwQ",4.54330542051129,"Unf",0,641,6.59987185975613,"GasA","TA","Y","FuseA",6.68210985058186,6.53524272239142,0,7.30451661895489,0,0,1,1,3,1,"TA",7,1,"Gd","Detchd",1949,"Unf",1,220,"TA","TA","Y",-6.90775527898214,4.94164956544094,0,0,0,-6.90775527898214,4,2010,"Normal",11.635143106544,1,0,1,0,1,1,0,1,0,0,1,0,0
241,20,"FV",4.31750144678076,9.10497996742946,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2008,2008,"Gable","VinylSd","VinylSd","Stone",3.58354671584809,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.9828636791123,"Unf",0,488,7.35628051512015,"GasA","Ex","Y","SBrkr",7.35628051512015,-6.90775527898214,0,7.35628051512015,1,0,2,0,3,1,"Gd",7,0,"None","Attchd",2008,"RFn",2,750,"TA","TA","Y",4.96982024399633,5.1239699317665,0,0,0,-6.90775527898214,4,2010,"Normal",12.4780063648233,1,0,1,0,1,0,0,1,0,1,1,0,0
242,30,"RM",3.68890445380144,8.26359069034925,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,9,1945,1997,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","Gd","CBlock","TA","TA","No","ALQ",5.79606079027443,"Unf",0,357,6.53087908545077,"GasA","Gd","Y","SBrkr",6.76388606329618,-6.90775527898214,0,6.76388606329618,0,0,1,0,2,1,"Gd",4,0,"None","None",0,"None",0,0,"None","None","Y",4.0604602517771,3.73769342752374,0,0,0,-6.90775527898214,8,2007,"Normal",11.6127708089897,0,0,1,0,1,0,0,1,0,1,1,0,0
243,50,"RM",4.14315059928143,8.51719339141622,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",5,4,1900,1950,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","No","Unf",-6.90775527898214,"Unf",0,540,6.29157099140846,"GasA","Gd","N","FuseA",6.79009836037266,6.3117366240333,0,7.27239908701425,0,0,1,0,3,1,"TA",6,0,"None","Attchd",1940,"Unf",1,352,"Fa","TA","Y",-6.90775527898214,-6.90775527898214,77,0,0,-6.90775527898214,4,2006,"Normal",11.2772031441074,1,0,0,0,1,1,0,1,0,0,0,1,0
244,160,"RL",4.31750144678076,9.28377678296889,"Reg","Corner","SawyerW","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","Plywood","Plywood","None",-6.90775527898214,"TA","TA","CBlock","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,626,6.43935196854291,"GasA","TA","Y","SBrkr",6.43935196854291,6.38181770945204,0,7.10414491467988,0,0,1,1,3,1,"TA",6,1,"TA","Attchd",1980,"RFn",1,288,"TA","TA","Y",-6.90775527898214,3.33224022382318,0,0,0,-6.90775527898214,4,2009,"Normal",11.6952470300975,1,0,0,0,1,1,0,1,0,0,1,0,0
245,60,"RL",-6.90775527898214,9.09155694859882,"IR1","Inside","SawyerW","Norm","1Fam","2Story",7,5,1994,2002,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","GLQ",6.54391328441268,"Unf",0,253,6.85435555710679,"GasA","Ex","Y","SBrkr",7.10824495806181,6.78897286911766,0,7.65444370040365,1,0,2,1,3,1,"Gd",8,2,"Fa","Attchd",1994,"RFn",2,463,"TA","TA","Y",-6.90775527898214,4.86754214273369,0,0,0,-6.90775527898214,5,2010,"Normal",12.2307652629986,1,0,1,0,1,1,0,0,0,0,1,0,0
246,20,"RL",4.38203913459576,9.2495611812833,"Reg","Inside","NWAmes","Norm","1Fam","1Story",7,5,1988,1988,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.62498261715778,"TA","TA","CBlock","Gd","TA","Av","GLQ",6.83410981523952,"Unf",0,916,7.5202350984799,"GasA","Gd","Y","SBrkr",7.53476319122543,-6.90775527898214,0,7.53476319122543,0,1,2,0,3,1,"TA",6,1,"TA","Attchd",1988,"Fin",2,604,"TA","TA","Y",5.28320880486724,3.66358728682656,0,0,0,-6.90775527898214,6,2006,"Normal",12.3946247562156,1,0,1,0,1,0,0,1,0,1,1,0,0
247,190,"RM",4.23412099724586,9.12063456827694,"Reg","Inside","OldTown","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","AsbShng","AsbShng","None",-6.90775527898214,"TA","Fa","Stone","Fa","TA","No","Unf",-6.90775527898214,"Unf",0,1020,6.92755888666999,"GasA","Gd","N","FuseP",6.81124547992227,6.92755888666999,0,7.56423899384256,0,0,2,0,4,2,"Fa",9,0,"None","Detchd",1910,"Unf",1,440,"Po","Po","Y",-6.90775527898214,4.09436122874988,112,0,0,-6.90775527898214,4,2006,"Normal",11.8277362121095,1,0,0,0,1,1,0,1,0,0,1,1,0
248,20,"RL",4.31750144678076,9.33344265752749,"Reg","Inside","Other","Norm","1Fam","1Story",6,5,1954,1954,"Hip","Wd Sdng","BrkFace","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,1367,7.22037456825258,"GasA","Ex","Y","SBrkr",7.22620973737313,-6.90775527898214,0,7.22620973737313,0,0,1,0,2,1,"TA",5,1,"TA","Attchd",1954,"Unf",2,451,"TA","TA","Y",-6.90775527898214,3.40123071443995,0,0,0,-6.90775527898214,6,2006,"Normal",11.8493977087343,1,0,0,0,1,0,0,1,0,0,1,0,0
249,60,"RL",4.27668000780849,9.33406138732858,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",4.61513041778234,"Gd","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,840,6.73340308231284,"GasA","Ex","Y","SBrkr",6.73340308231284,6.719014362114,0,7.4193811824389,0,0,2,1,3,1,"Gd",8,0,"None","Attchd",2003,"RFn",2,500,"TA","TA","Y",4.96982024399633,4.21952241095033,0,0,0,-6.90775527898214,9,2007,"Normal",12.1007121354279,1,0,0,0,1,1,0,1,0,1,1,0,0
250,50,"RL",-6.90775527898214,11.9766594874917,"IR2","CulDSac","ClearCr","Norm","1Fam","1.5Fin",6,7,1958,2006,"Gable","Wd Sdng","HdBoard","BrkCmn",6.15698110422738,"Gd","TA","CBlock","Gd","TA","Gd","Rec",6.54678684547972,"Unf",0,747,7.27517301197331,"GasA","Gd","Y","SBrkr",7.27517301197331,6.55108176361381,0,7.67042898860849,0,1,2,0,4,1,"Gd",7,2,"TA","Attchd",1958,"Fin",2,389,"TA","TA","Y",-6.90775527898214,4.58497768270014,0,0,0,6.21461009842019,6,2007,"Normal",12.5317727887796,1,1,1,0,1,1,0,0,0,0,1,0,0
251,30,"RL",4.00735136688537,8.58485202680592,"IR1","Inside","BrkSide","Norm","1Fam","1Story",3,2,1940,1966,"Gable","Wd Sdng","Plywood","None",-6.90775527898214,"TA","Po","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,728,6.59030242182212,"GasA","Ex","Y","SBrkr",7.17472507553287,-6.90775527898214,0,7.17472507553287,0,0,1,0,3,1,"Fa",6,0,"None","None",0,"None",0,0,"None","None","Y",5.5721578344519,-6.90775527898214,0,0,0,6.10924980498412,5,2010,"Normal",11.2450460328865,0,1,0,0,1,0,0,1,0,1,0,0,0
252,120,"RM",3.78421236093273,8.46590010755498,"IR1","Inside","Crawfor","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","VinylSd","VinylSd","Stone",6.17586934910568,"Gd","TA","PConc","Gd","TA","Gd","GLQ",7.36074053878598,"Unf",0,0,7.36074053878598,"GasA","Ex","Y","SBrkr",7.39326371014826,-6.90775527898214,0,7.39326371014826,1,1,2,0,2,1,"Gd",5,1,"Gd","Attchd",2006,"Fin",2,538,"TA","TA","Y",4.81219248542067,-6.90775527898214,0,153,0,-6.90775527898214,12,2007,"Family",12.3673407973816,1,0,1,0,1,0,0,1,0,1,0,0,1
253,60,"RL",4.17440265439268,9.03193127153357,"IR1","Inside","SawyerW","Norm","1Fam","2Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,798,6.68210985058186,"GasA","Ex","Y","SBrkr",6.68210985058186,6.73578120189008,0,7.40245213057416,0,0,2,1,3,1,"Gd",6,0,"None","Attchd",2004,"RFn",2,520,"TA","TA","Y",4.92726093150776,3.80668471174563,0,0,0,-6.90775527898214,12,2008,"Normal",12.0610468792603,1,0,0,0,1,1,0,1,0,1,1,0,0
254,80,"RL",4.44266302112699,9.1431317292346,"Reg","Inside","Other","Norm","1Fam","SLvl",6,7,1964,1991,"Hip","HdBoard","HdBoard","BrkFace",4.68214048634061,"TA","TA","CBlock","Gd","TA","Gd","LwQ",5.59842566269522,"ALQ",580,452,7.17165759081737,"GasA","Ex","Y","SBrkr",7.17165759081737,-6.90775527898214,0,7.17165759081737,0,1,2,0,3,1,"Gd",7,0,"None","Attchd",1964,"RFn",1,309,"TA","TA","Y",5.80814549297894,-6.90775527898214,0,0,0,-6.90775527898214,10,2007,"Normal",11.9703503183382,1,0,1,1,1,0,0,1,0,1,0,0,0
255,20,"RL",4.2485095276616,9.03598710387902,"Reg","Inside","Other","Norm","1Fam","1Story",5,6,1957,1957,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","Gd","CBlock","TA","TA","No","Rec",6.8265463081547,"Unf",0,392,7.18083196007927,"GasA","TA","Y","SBrkr",7.18083196007927,-6.90775527898214,0,7.18083196007927,1,0,1,0,3,1,"TA",5,0,"None","Attchd",1957,"RFn",1,294,"TA","TA","Y",5.52146491785425,-6.90775527898214,0,0,0,-6.90775527898214,6,2010,"Normal",11.8844890282993,1,0,1,0,1,0,0,1,0,1,0,0,0
256,60,"RL",4.18966989342679,9.07543672395404,"IR1","Inside","Gilbert","Norm","1Fam","2Story",7,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",5.71043032862767,"Gd","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,975,6.88243849663835,"GasA","Ex","Y","SBrkr",6.91274381551756,7.15929268240224,0,7.73674411894402,0,0,2,1,4,1,"Gd",8,1,"TA","BuiltIn",1999,"Fin",2,429,"TA","TA","Y",5.25750058034755,-6.90775527898214,0,0,0,-6.90775527898214,2,2006,"Normal",12.3458345922532,1,0,0,0,1,1,0,1,0,1,0,0,0
257,60,"FV",4.1588987082376,9.08148386360387,"IR1","Inside","Somerst","Norm","1Fam","2Story",6,5,2003,2003,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","Rec",6.22059215816933,"Unf",0,361,6.76157392621079,"GasA","Ex","Y","SBrkr",6.76157392621079,6.76157392621079,0,7.45472052806754,0,0,2,1,3,1,"Gd",7,0,"None","Attchd",2003,"RFn",2,673,"TA","TA","Y",5.37528303730308,4.02536954771857,0,0,0,-6.90775527898214,5,2008,"Normal",12.2428866234722,1,0,1,0,1,1,0,1,0,1,1,0,0
258,20,"RL",4.21952241095033,9.08409675885779,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",5.19296240643033,"Gd","TA","PConc","Gd","TA","No","GLQ",7.19593797610048,"Unf",0,270,7.38025641186766,"GasA","Ex","Y","SBrkr",7.38025641186766,-6.90775527898214,0,7.38025641186766,1,0,2,1,3,1,"Gd",8,1,"Gd","Attchd",2006,"RFn",2,660,"TA","TA","Y",4.81219248542067,4.70048945666019,0,0,0,-6.90775527898214,3,2009,"Abnorml",12.30138282988,1,0,1,0,1,0,0,1,0,1,1,0,0
259,60,"RL",4.38203913459576,9.42827043665568,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2001,2001,"Gable","VinylSd","VinylSd","BrkFace",5.14750029075004,"Gd","TA","PConc","Gd","TA","No","GLQ",5.88888072841215,"Unf",0,602,6.87005445021919,"GasA","Ex","Y","SBrkr",6.87005445021919,6.72022136140718,0,7.49108815157043,0,0,2,1,3,1,"Gd",7,1,"TA","Attchd",2001,"RFn",2,564,"TA","TA","Y",-6.90775527898214,4.56435860808025,0,0,0,-6.90775527898214,5,2008,"Normal",12.3523351568281,1,0,1,0,1,1,0,1,0,0,1,0,0
260,20,"RM",4.2485095276616,9.44951481909068,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,5,1956,1956,"Gable","BrkFace","BrkFace","None",-6.90775527898214,"TA","TA","PConc","None","None","None","None",-6.90775527898214,"None",0,0,-6.90775527898214,"GasA","Gd","Y","FuseA",6.782193189793,-6.90775527898214,0,6.782193189793,0,0,1,0,2,1,"TA",4,0,"None","Detchd",1956,"Unf",1,308,"TA","TA","Y",-6.90775527898214,3.80668471174563,0,0,0,-6.90775527898214,12,2008,"Normal",11.4824662677948,1,0,0,0,0,0,0,1,0,0,1,0,0
261,80,"RL",4.78750007608066,9.86765315135112,"Reg","Corner","Other","Artery","1Fam","SLvl",6,5,1962,1962,"Gable","Wd Sdng","Wd Sdng","BrkFace",5.98896392315239,"TA","TA","CBlock","TA","TA","Gd","Rec",6.51025982861728,"ALQ",690,0,7.21671022092358,"GasA","TA","Y","SBrkr",7.23128772791635,-6.90775527898214,0,7.23128772791635,1,0,1,0,3,1,"TA",6,1,"TA","Attchd",1991,"Unf",2,884,"TA","TA","Y",-6.90775527898214,-6.90775527898214,252,0,0,-6.90775527898214,5,2009,"Normal",12.0782392797021,1,0,1,1,1,0,0,1,0,0,0,1,0
262,60,"RL",4.23412099724586,9.16826769985131,"IR1","Inside","CollgCr","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CemntBd","CmentBd","Stone",5.59842566269522,"Gd","TA","PConc","Ex","TA","No","Unf",-6.90775527898214,"Unf",0,1482,7.30114848061964,"GasA","Ex","Y","SBrkr",7.30114848061964,6.99576707205535,0,7.85321677665639,0,0,2,1,3,1,"Ex",10,1,"Gd","BuiltIn",2007,"Fin",3,868,"TA","TA","Y",-6.90775527898214,4.99721903049805,0,0,0,-6.90775527898214,11,2007,"Partial",12.5281561483225,1,0,0,0,1,1,0,1,0,0,1,0,0
263,80,"RL",4.47734817805,9.04440396248136,"IR1","Corner","Sawyer","Norm","1Fam","SLvl",6,7,1977,1995,"Gable","HdBoard","Plywood","BrkFace",3.82866313538324,"TA","TA","CBlock","Gd","Gd","Av","ALQ",6.2265386455701,"Unf",0,0,6.2265386455701,"GasA","TA","Y","SBrkr",7.10002799171143,-6.90775527898214,0,7.10002799171143,1,0,1,0,3,1,"TA",6,1,"TA","Attchd",1978,"Unf",2,492,"TA","TA","Y",5.67675722691995,2.4849899796493,0,0,0,-6.90775527898214,7,2006,"Normal",11.9250351224196,1,0,1,0,1,0,0,1,0,1,1,0,0
264,50,"RM",3.91204300522815,8.61250355303873,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",5,7,1929,2001,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","No","LwQ",5.45532538885284,"ALQ",692,0,6.8308753145592,"GasA","TA","Y","SBrkr",6.8308753145592,-6.90775527898214,390,7.18235287176339,1,0,1,0,3,1,"TA",6,0,"None","Detchd",1974,"Unf",2,484,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,4,2010,"Normal",11.77528973713,1,0,1,1,1,0,0,1,1,0,0,0,0
265,30,"RM",3.40123071443995,8.56254908426851,"IR3","Inside","OldTown","Artery","1Fam","1Story",5,5,1925,2004,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","BrkTil","Fa","TA","No","Unf",-6.90775527898214,"Unf",0,680,6.52209426875731,"GasA","Gd","N","FuseP",6.63856909806619,-6.90775527898214,0,6.63856909806619,0,0,1,0,2,1,"TA",4,0,"None","Detchd",1965,"Unf",2,504,"TA","TA","N",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,6,2008,"Normal",11.1982147338292,1,0,0,0,1,0,0,1,0,0,0,0,0
266,20,"RL",4.35672164712023,9.40013402632182,"IR1","Inside","NWAmes","Norm","1Fam","1Story",6,6,1981,1981,"Gable","MetalSd","MetalSd","BrkFace",5.34711229261089,"TA","Gd","CBlock","Gd","TA","No","GLQ",6.37672864857745,"LwQ",228,606,7.25982031359782,"GasA","TA","Y","SBrkr",7.25982031359782,-6.90775527898214,0,7.25982031359782,0,0,2,0,3,1,"Gd",7,1,"TA","Attchd",1981,"Fin",2,576,"TA","TA","Y",5.62040448889899,-6.90775527898214,0,0,0,-6.90775527898214,6,2008,"Normal",12.0753943275861,1,0,1,1,1,0,0,1,0,1,0,0,0
267,60,"RL",4.2485095276616,9.32429395128197,"IR1","FR2","Gilbert","Norm","1Fam","2Story",6,5,1997,1997,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","Av","GLQ",6.57088436289883,"Unf",0,88,6.68710985474853,"GasA","Gd","Y","SBrkr",6.68710985474853,6.56385693696837,0,7.32052762408589,1,0,2,1,3,1,"TA",8,1,"TA","Attchd",1997,"Fin",2,413,"TA","TA","Y",4.55388741786093,4.31750144678076,0,0,0,-6.90775527898214,6,2006,"Normal",12.1281111094659,1,0,1,0,1,1,0,1,0,1,1,0,0
268,75,"RL",4.09436122874988,9.03598710387902,"Reg","Inside","SWISU","Norm","1Fam","2.5Fin",5,8,1939,1997,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","PConc","TA","TA","No","LwQ",5.93489684111873,"Unf",0,342,6.57925260089802,"GasA","Ex","Y","SBrkr",6.95844934386755,6.57925260089802,420,7.69257010427218,0,0,2,1,4,1,"Gd",8,1,"Gd","Detchd",1939,"Unf",1,240,"TA","TA","Y",5.56834832054771,3.17809549614658,0,0,0,-6.90775527898214,7,2008,"Normal",12.0979304924815,1,0,1,0,1,1,0,1,1,1,1,0,0
269,30,"RM",4.26269396144917,8.83927683551288,"Reg","Inside","IDOTRR","Norm","1Fam","1Story",5,6,1940,1955,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","ALQ",5.99893904333318,"Rec",125,212,6.60665153754865,"GasA","Ex","Y","SBrkr",6.65672780952461,-6.90775527898214,0,6.65672780952461,0,0,1,0,2,1,"TA",4,1,"Gd","Detchd",1966,"Fin",1,924,"Ex","Ex","Y",-6.90775527898214,3.21891582406822,0,0,0,-6.90775527898214,2,2008,"Normal",11.6994050402116,1,0,1,1,1,0,0,1,0,0,1,0,0
270,20,"RL",-6.90775527898214,8.9767677514819,"IR1","Corner","Edwards","Norm","1Fam","1Story",6,7,1976,1976,"Hip","HdBoard","HdBoard","BrkFace",5.15906104632445,"TA","Gd","CBlock","TA","Gd","No","BLQ",6.62140698332117,"Unf",0,392,7.04141253868507,"GasA","TA","Y","SBrkr",7.01481524974774,-6.90775527898214,0,7.01481524974774,1,0,1,1,3,1,"TA",6,1,"Fa","Attchd",1987,"RFn",1,504,"TA","Gd","Y",5.91350570833732,3.40123071443995,0,0,0,-6.90775527898214,5,2007,"Normal",11.904967559503,1,0,1,0,1,0,0,0,0,1,1,0,0
271,60,"FV",4.43082870353436,9.28061251817553,"Reg","Inside","Somerst","Norm","1Fam","2Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","Mn","Unf",-6.90775527898214,"Unf",0,1095,6.99851055549219,"GasA","Gd","Y","SBrkr",6.99851055549219,6.73815367942938,0,7.56992817097228,0,0,2,1,3,1,"Gd",8,1,"Gd","Attchd",2006,"RFn",3,1053,"TA","TA","Y",5.25750058034755,3.93184524037523,0,0,0,-6.90775527898214,8,2006,"Partial",12.4912515915232,1,0,0,0,1,1,0,1,0,1,1,0,0
272,20,"RL",4.2904731396847,10.5739800681041,"IR1","CulDSac","ClearCr","Norm","1Fam","1Story",7,7,1954,2005,"Flat","Plywood","Plywood","None",-6.90775527898214,"TA","TA","CBlock","Gd","TA","Gd","LwQ",5.42053942404126,"GLQ",1063,96,7.23345614064284,"GasA","Ex","Y","SBrkr",7.21744416537198,-6.90775527898214,0,7.21744416537198,1,0,1,0,2,1,"TA",5,2,"TA","Attchd",1954,"Unf",2,439,"TA","TA","Y",4.39446150027524,-6.90775527898214,0,0,0,-6.90775527898214,4,2008,"Normal",12.3946247562156,1,0,1,1,1,0,0,1,0,1,0,0,0
273,60,"RL",4.52179944655518,9.37279938467898,"IR1","CulDSac","NoRidge","Norm","1Fam","2Story",8,7,1999,2007,"Gable","VinylSd","VinylSd","BrkFace",5.85220535333356,"Gd","TA","PConc","Gd","TA","No","GLQ",6.26149359271617,"Unf",0,628,7.04925570931102,"GasA","Ex","Y","SBrkr",7.05961848739754,7.008506086241,0,7.72753555100399,0,0,2,1,4,1,"Gd",9,1,"Gd","Attchd",1999,"Fin",3,671,"TA","TA","Y",4.88280949831525,4.04306881154031,0,0,0,-6.90775527898214,4,2010,"Normal",12.5776362054109,1,0,1,0,1,1,0,1,0,1,1,0,0
274,20,"RL",4.38203913459576,9.16951848162259,"Reg","Inside","Other","Feedr","1Fam","1Story",6,6,1958,1988,"Hip","Wd Sdng","Wd Sdng","BrkCmn",5.20949161730737,"TA","TA","CBlock","TA","TA","No","Rec",6.42972109094106,"LwQ",620,0,7.12286746505037,"GasA","Gd","Y","SBrkr",7.39756214826896,-6.90775527898214,0,7.39756214826896,1,0,2,0,3,1,"TA",6,1,"Gd","Attchd",1958,"RFn",1,338,"TA","TA","Y",5.66643014831406,-6.90775527898214,0,0,0,-6.90775527898214,4,2009,"Normal",11.8422292193071,1,0,1,1,1,0,0,1,0,1,0,0,0
275,20,"RL",4.3307464980945,9.02569624009162,"Reg","Corner","Mitchel","Norm","1Fam","1Story",5,7,1982,1982,"Gable","HdBoard","ImStucc","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","Gd","ALQ",6.30262080724506,"Unf",0,270,6.70441558045355,"GasA","TA","Y","SBrkr",6.70441558045355,-6.90775527898214,0,6.70441558045355,0,0,1,0,2,1,"TA",5,0,"None","Attchd",1982,"Unf",1,264,"TA","TA","Y",5.1239699317665,-6.90775527898214,0,0,0,-6.90775527898214,6,2007,"Normal",11.732061002919,1,0,1,0,1,0,0,1,0,1,0,0,0
276,50,"RL",4.00735136688537,8.89068605794632,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",7,7,1925,2007,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"Gd","Gd","BrkTil","TA","TA","No","Unf",-6.90775527898214,"Unf",0,952,6.85856608521098,"GasW","Gd","N","SBrkr",6.85856608521098,6.39024234491629,0,7.3447197001443,0,0,2,1,3,1,"Ex",5,0,"None","Detchd",1978,"Unf",2,672,"TA","TA","Y",4.30407860662638,-6.90775527898214,0,144,0,-6.90775527898214,10,2009,"Normal",12.2307652629986,1,0,0,0,1,1,0,1,0,1,0,0,1
